일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-18,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,29258,445,107057,39,10,385134
2025-01-18,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,36273,713,129227,54,12,693029
2025-01-18,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,37775,685,157996,64,15,778700
2025-01-18,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,30254,520,103709,36,8,350252
2025-01-18,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,9589,196,39265,13,6,352519
2025-01-18,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,8290,141,28920,5,1,68037
2025-01-18,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,8060,141,33899,6,3,179378
2025-01-18,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,13837,340,57069,20,10,626664
2025-01-18,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,18084,449,87243,19,9,485608
2025-01-18,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,19234,575,84075,31,16,1383740
2025-01-18,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,5950,622,38344,114,42,3681499
2025-01-18,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,9085,791,81111,100,33,2110884
2025-01-18,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,10598,1097,83817,208,84,4690685
2025-01-18,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,4366,288,41627,33,26,2477785
2025-01-18,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,4271,266,36610,30,20,2008804
2025-01-18,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,5004,278,39605,26,22,1858770
2025-01-18,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,6117,300,43449,35,22,2102565
2025-01-18,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,7606,567,68955,60,47,4887305
2025-01-18,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,7759,499,52863,39,29,2140757
