일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-25,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,32999,407,136330,30,7,300441
2025-01-25,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,37894,637,158584,34,8,491369
2025-01-25,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,39216,836,143612,45,12,624180
2025-01-25,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,31195,599,133455,36,14,848931
2025-01-25,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,7478,213,26568,9,5,305719
2025-01-25,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,12019,255,51520,12,9,633770
2025-01-25,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,10510,303,40277,15,11,874639
2025-01-25,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,19368,432,89385,28,21,1557467
2025-01-25,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,11632,217,39743,12,8,508965
2025-01-25,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,11307,213,44121,14,8,449605
2025-01-25,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,6015,573,44826,134,115,9798824
2025-01-25,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,7198,505,60069,96,62,3219012
2025-01-25,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,8430,558,75606,86,59,3696842
2025-01-25,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,4235,215,35827,25,31,3379164
2025-01-25,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,5065,214,42867,15,11,1146959
2025-01-25,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,4187,217,35001,19,20,1783376
2025-01-25,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,7227,303,47359,20,14,1168329
2025-01-25,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,8379,451,77834,56,69,7390717
2025-01-25,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,5028,264,42038,30,25,1920817
